Soil_Moisture (%),Air_Humidity (%),Air_Pressure (hPa),Rain_Level (mm),Wind_Speed (m/s),Temperature (°C),Water_Needed (Liters)
27.134903177389592,25.10508723243733,1009.0132843937147,47.91742075743699,8.802516925450083,1.2090910593880757,396.40108973523013
82.87375091519293,75.47577927186492,986.6332410864055,16.017384593323264,9.444674585850096,0.20696941010835168,538.7907646476608
35.67533266935893,24.84775317386469,994.0967186712679,11.955741374769685,11.747050110209937,1.2651193782166708,618.3756387606596
28.093450968738075,85.39751160131507,1028.6228865034782,7.730734391549321,13.209296161959617,0.48861234481499594,655.9438586291761
54.26960831582485,23.44273466453555,979.3317463996814,34.35728752070321,12.172801020465457,27.29861883027568,767.5108835114752
14.092422497476264,30.991790480829664,983.4462334376194,37.76458358806299,5.627243138280509,19.569992163192634,587.0579240165762
80.21969807540397,42.00860724186148,966.0784336257851,21.020115524994516,3.5580349076157547,1.6675760940554092,440.87979750719666
7.455064367977082,70.669183380864,989.9052403013003,12.14047065909843,0.560866128677977,36.59760331330695,811.4501524573539
98.68869366005173,98.10872797050448,958.6515132249486,22.43618913740047,0.2613326621688272,-9.41916646323325,267.94077151518206
77.22447692966574,29.425828209594755,982.1034440989112,25.817967605275665,17.77710765010179,24.279566471396002,857.1950983602088
19.87156815341724,31.416613537113474,987.3479380947857,27.170193629634593,19.89077201627625,17.16920642123825,828.2412058623281
0.5522117123602399,49.509631736078425,975.5479132424132,22.168372702051403,7.152881278198775,16.571818198444912,662.0038741334657
81.54614284548342,86.89753102042562,960.1358119134989,0.18668742022048268,4.26044943313779,17.567613746752844,714.1855990098479
70.68573438476172,57.37847622006513,1002.1667242561555,23.58888920810554,7.987079906088073,14.33134661645719,623.9694983999368
72.90071680409874,45.72884802046573,1036.5081169755472,17.363594460641913,2.064973369161067,37.32391475293577,795.5255607223346
77.12703466859458,64.8963065767089,983.5644745800471,27.828099877248828,12.594344574517182,20.937005697465285,736.0066158055881
7.4044651734090365,40.84185579566,973.6801571420139,3.468929257240849,4.5002358665477304,12.969671329584084,677.6342654558299
35.84657285442726,52.092792579801674,978.5038217690503,43.959463036089005,6.3484702587643564,33.00275466398763,694.7033134845684
11.586905952512971,46.60841193856335,1036.1887181304237,43.77205075540977,17.10897835371346,34.482850155390416,879.1268512968034
86.31034258755935,84.33128179317167,1002.7807589607797,28.205771639755028,11.381960313999356,28.720177633046013,791.0092200654076
62.329812682755794,93.94045811504006,963.0790351270775,36.85598355295052,2.6963763524661855,18.690506187072064,524.3718455881341
33.08980248526492,80.76577537255295,1020.9221649055462,21.895187030728053,1.9104657076511145,-7.864952617042716,330.6045835451198
6.355835028602364,55.12668608239868,965.436893323345,29.514992214608654,13.083709964065328,35.50526304657584,901.8265683451144
31.09823217156622,60.3467981997331,956.0244402942236,30.8837090435653,3.253197202746587,30.878208574714456,693.8320289190469
32.518332202674706,30.005895514354854,975.5684876497917,17.694429204566624,3.936062416255457,36.67558894771135,827.5691800373097
72.96061783380641,79.74917689076302,966.8090179516765,48.04360866490661,12.035733356582007,-3.2734168347932098,385.6956033261231
63.75574713552131,67.71805435160353,1010.4997474374668,30.130184810809972,18.211526737989217,38.057269590561155,983.9679487807437
88.72127425763266,92.19519969099491,998.4566407340042,49.526575810960495,10.828435633392367,38.28481288030212,771.0254019718144
47.22149251619493,36.04889148601225,1022.4064550492867,21.61853840690165,9.366333725444472,12.669426526884383,644.9301313611442
11.959424593830171,80.77808975460897,1001.1571050260246,1.616038379375584,17.173511983462713,-6.281224369048313,683.1224167864307
71.3244787222995,74.77373293753517,991.9005935209387,15.121849151974049,5.87020479455854,21.0929995876775,701.9764784185929
76.07850486168974,41.26764270478017,1002.6218690437743,32.539386610286094,0.6916079079487591,21.312267815836293,537.9763122676569
56.127719756949624,73.390291163266,993.4486113087778,45.51717489262987,11.153753968865301,16.530150705471485,588.1836261974602
77.0967179954561,93.94987044613197,953.7086893914039,30.758212209940627,2.637910495845288,6.407219767849014,426.7207786678295
49.379559636439076,93.4748790133695,1018.069911299624,23.58818326972277,1.2116408914382726,-6.409186640388144,321.32796272814704
52.27328293819941,77.5701259612913,1046.2130326214456,4.037151949826806,1.9408032630616545,18.119075036287544,674.4350546782064
42.75410183585496,23.84584900272481,992.2033557036046,7.2378195788541095,2.206662503381809,5.7086170055832195,541.1707791615323
2.541912674409519,89.78114698561292,992.3732983768047,2.6734689826010904,13.113202287980725,-5.017134040760498,632.3967751967775
10.789142699330444,72.62228856036319,954.5768878637247,35.55911977238021,11.647789935398256,-0.4858583034147568,488.82592432512615
3.142918568673425,44.83474025461875,1039.037908468675,41.55456996349316,6.404329377246505,29.52552747770212,682.6044900476509
63.64104112637804,34.980028936455945,1042.912138746293,8.221947570916427,4.861566733543128,30.32154182777957,815.9368690884471
31.435598107632668,29.29630903978537,1031.3139118014144,16.26161725767532,0.013786559807449361,28.380962087533952,693.2776535517849
50.85706911647028,24.01895194062088,960.6345471541857,23.955382843898505,3.177792161621913,-6.208604628536892,350.5468011845262
90.7566473926093,80.32825983606051,1040.0223681153939,7.1393269510889255,11.510270408729383,-4.470783807823677,565.0225890794766
24.929222914887493,38.86743991546203,952.3955663395041,20.809565027203842,11.129048158511425,1.6631144838826089,572.040275206012
41.038292303562976,21.940234883460406,994.4574323236309,48.34160540760519,14.728488809553406,38.96844454365778,856.592262850784
75.55511385430486,51.78165214735914,1000.0623654101395,35.95740889218382,0.6596427894987511,3.744955425551142,344.8906174807821
22.879816549162246,58.60856644738711,1033.400210102634,8.34658953248617,15.90222616797191,36.73839143314015,1000.0
7.697990982879299,33.53841847201015,1025.085921345397,4.940728379033304,11.635599158424267,22.959205813401645,877.1130063203501
28.9751452913768,23.523866893003984,1029.7096896499886,22.25754432167646,5.457891288529724,-8.630922405760336,375.5788800745471
16.122128725400444,35.13003864784551,1036.7900949557375,49.3975563735284,8.711669459615015,14.370380048516722,522.5544218941303
92.96976523425731,74.32822094692595,997.6070920492725,39.66412862168428,15.987490356435117,31.80482766719868,831.649059339815
80.8120379564417,26.57949418009651,1028.0252353517171,14.656170606405633,9.714110815571047,-6.823345597708044,479.9537418375246
63.34037565104234,64.4029624445595,956.8033094405439,1.3140354241749919,14.161171847663512,20.495496674080176,891.8002546395668
87.14605901877177,31.712959032653334,994.4546422750539,20.56444603113046,8.148861562617448,6.02375747347951,553.504450312773
80.36720768991145,35.655133886433546,953.0132674869641,8.026865436847686,10.927187192035719,0.013876449806168978,599.8020828873856
18.657005888603585,51.446230661335896,1041.5315065318593,9.014043062192624,16.656577470583137,16.42374020506039,863.4187470318068
89.25589984899777,28.06602688429851,1045.841378195292,8.114907992018589,9.933071206138312,29.798565532461687,879.6304135018993
53.93422419156507,33.85628022257703,958.3939060288163,35.98038297627186,11.262414756028187,28.92817505325978,762.1357897341918
80.74401551640625,47.91619291610833,1003.262664440776,1.7920706104674888,8.443302083143845,-1.2903188586852323,580.562784953046
89.60912999234932,46.37352043986935,982.5139606336869,28.236643350605213,3.8133068623663147,7.409125194932042,463.2248991340843
31.800347497186387,79.94171885405855,984.2534284662878,37.62604418968248,19.469218228409844,7.409774526155264,668.465693490132
11.005192452767677,25.98258441011395,995.0700061375485,7.820456380849588,0.4114292001438713,31.222666378783806,775.9942621499179
22.793516254194166,88.83605885330748,962.506596525455,44.64655058308761,2.484101212030727,14.81333823915995,455.3240927803641
42.71077886262563,85.29857365915639,968.0770198783913,3.9067214953476928,14.254326400245585,8.762016298795992,769.0882178561176
81.80147659224932,81.27933117535507,1007.7368660127945,34.135300342638544,14.813756476112294,30.25823297525953,829.5717322034122
86.07305832563435,44.7497889970506,951.8755909437489,8.598223048487807,3.128307954462901,34.54761205307351,823.5877071075492
0.6952130531190703,85.830542843263,1009.9801022014201,40.30158947998091,12.676375390449206,6.189295641971757,550.3220759606154
51.07473025775657,34.62416642314246,981.8917187786669,28.56989013731011,17.69778159208987,39.262243235291805,999.9172864703885
41.7411003148779,29.952736468402257,1033.2206414804002,29.46029209546578,16.007323473176097,16.78650840841041,748.1511456099532
22.210781047073024,23.59650667915899,1010.0006507728684,17.301125877279137,0.08956171331456542,-6.903721590565118,339.1373460935497
11.98653673336828,95.14482904044607,1020.8091200712172,14.163136631367856,0.8073249019727613,8.286186637671957,520.5600957294613
33.7615171403628,44.64087181642189,961.4425181237946,23.166053478270065,9.32905210674529,17.212606150607822,686.1031205737984
94.29097039125192,93.40943041423247,976.5862364681689,37.88568861581067,7.04215566792207,31.324727125932036,701.1638720817225
32.320293202075526,41.80908492154637,1049.6669608972036,8.410990378210926,1.8653599014502276,25.459758825183812,730.8269469219142
51.87906217433661,92.60527674690796,993.3652246909223,40.813473468864004,3.855713451535625,-0.024708845164097326,337.9575273247724
70.30189588951778,92.31432422768707,985.886520532421,23.991894936090276,18.859829388301957,11.184554769428843,753.6929450715111
36.3629602379294,93.89408360085703,1037.3855358977273,22.610698331178952,7.358192786919144,-5.083673131867758,435.573780757836
97.17820827209607,59.6922751427355,953.3074608863135,0.8299157508206145,4.425913525763496,33.86451014154341,871.7307630661546
96.24472949421113,89.27570294391136,1003.477336167612,6.209762773539729,3.239362912012076,-9.813997491115847,390.5282360530607
25.178229582536417,96.06127169338562,971.0257213785924,21.598633429933823,11.80521193271667,3.03534376423206,591.8849806086406
49.72485058923854,45.96935535177436,986.8152791453763,49.06492223094243,9.289564992777429,28.115536773830378,660.2567762984816
30.087830981676966,53.5099524546044,969.9777071870328,12.507485088948206,6.822731968063136,-8.899499367347838,441.78221110822454
28.484049437746762,77.53921498685952,953.7822759548708,0.5127729043512941,7.3626637695219,26.052238033618963,859.8532575259376
3.6886947354532795,44.02878573786407,991.6512133968556,21.7922505793045,4.043336495002006,22.71672345947875,677.7494207026591
60.956433397989684,80.30474471301272,1028.920302119509,0.7976994035450213,14.928064218282039,12.272549976595123,824.3710360030598
50.26790232288615,25.911371617082715,1045.1954432626892,16.811075912080682,14.973459240029875,-2.9321874243451527,596.1442640997274
5.147875124998935,61.87987074308338,1012.3852974610012,17.702784514549684,0.6494018849753225,5.473803469026043,474.42077785464215
27.864646423661142,29.785078726699616,988.8837092352721,0.11765579324162223,4.304918715148016,-0.0461172971581405,555.1649348623324
90.82658859666537,43.465878114934114,1026.9855273547303,38.97839785130583,1.2292816021317887,-9.702424572289782,199.27501247355025
23.95618906669724,40.69003139891776,1000.5223983429221,45.64257832763053,1.7544231375000807,8.387910408326512,374.79570278760457
14.48948720912231,87.11456588501329,986.7620279890662,49.938022700298525,19.147314518553596,35.11977816645978,884.3705397786725
48.9452760277563,35.4813804324958,967.9089692552975,25.439079795747016,9.101021873359764,13.978895222790182,634.4252985412363
98.56504541106007,84.67583361272952,1029.6129984337058,15.330955714657806,3.9885477635794997,20.030689349055233,653.9108177476378
24.20552715115004,83.51682767263375,1000.0425790517016,35.87373681472565,19.309997566522615,37.07016729131109,973.7212941919768
67.21355474058785,59.910644444578395,1046.3803741311062,36.82314245486899,9.521735389802895,12.544943520089234,563.9956873514145
76.16196153287176,38.707460447690366,1030.190960034872,18.959416255712284,13.704275807150179,19.17328913911345,779.6513587599643
23.763754399239968,38.15170719649782,992.0016119142277,28.279264311396762,19.14742069619765,-5.382077270846066,584.8650898577482
72.82163486118596,57.193971769267826,1024.0850040867458,41.088527098428884,18.595739427341275,-3.3147600359496394,518.4993651001225
36.77831327192532,20.704720591481305,995.3391492852071,9.45872305231949,19.289236564357694,19.20019656425304,923.0134048647208
63.23058305935795,62.50806036890929,957.9865728414264,1.0236452969846876,16.788782326073964,-7.610840398910614,651.6359294992725
63.35297107608947,96.22236206136444,1001.6681051558219,26.98482550697243,14.016538679281645,-8.209613582249888,474.2219255090368
53.57746840747585,32.37655054900772,1036.572861953415,33.21961155411533,4.1849172930393514,-4.77365160212381,332.86594508153274
9.02897700544083,65.86764971804827,1035.5441318517016,28.748649954072526,3.6555707507698965,1.6599879975852527,424.9814983654061
83.5302495589238,96.94229509155655,1007.4966913639975,29.812214854142248,7.052215944565305,-5.121604051919562,380.4470495108956
32.07800649717358,88.84177115932802,988.002353641485,19.6546432873091,18.008358419731895,2.8097191323107715,690.3259492333885
18.651851039985424,88.03040931050722,951.0100602310372,32.574736376524136,4.941828078040055,26.9318533794154,674.9767177701385
4.077514155476392,85.74799443169512,981.1409778939512,2.140558189477143,4.202236610137162,10.781021499415637,658.9177189521852
59.08929431882418,44.72188848449485,1048.9808577307733,7.559232111361913,11.51972947603343,23.207221193803896,849.3452052260836
67.75643618422824,91.24934650134497,1022.6491033292995,22.240417751938786,4.629890680576647,28.22521340170635,720.1714746107508
1.6587828927856152,95.30722809865368,1021.7588563825063,47.14940472365196,11.587906020951,6.403354751019734,501.60747933836683
51.2093058299281,59.66339386392315,1026.1083390331762,32.224597612643535,13.029057963249342,34.70485848091058,865.9986744456498
22.649577519793795,48.3656837807567,1012.0113383341944,17.76392538957616,7.080475483615773,33.075479917397736,841.347431224395
64.51727904094498,53.138321248468486,1008.5858657175008,22.897961056854367,9.086721226364574,10.661304860994008,609.0688780088533
17.436642900499145,46.73651534650125,995.3619255362414,42.28172123628735,9.346469720806114,31.270150690549997,736.2589536660051
69.09377381024659,36.993475361963206,994.3933993669687,27.123483550811546,2.4094368670889943,6.853819605059535,448.3341991597986
38.67353463005374,69.47587762023116,1037.08484554372,2.393342813687638,2.249466887087974,26.16862069644042,771.8594358132696
93.67299887367345,65.00775089962583,989.3456261696781,20.843288892332552,2.9701853756655905,38.55787002596469,797.8131367708659
13.752094414599325,57.00680568314205,1034.0291784067722,19.40149109875207,15.140847217982527,5.577264377632705,681.7522682279248
34.10663510502585,27.667630934786544,1033.7734425624938,44.99448916097473,15.357467240299545,18.62703667099551,681.4279389780669
11.347352124058908,83.75143717647998,1027.0898199341511,15.270594230774432,8.588158205401458,8.01559987435406,629.2211950334727
92.46936182785628,33.99468502006314,953.7642399863446,3.2346601899220007,0.5400548872248745,14.868517496704612,612.8718887774523
87.7339353380981,29.16496347168385,964.797224440362,17.741063133741736,0.27376484381278265,0.8904628789134819,397.98560517618847
25.79416277151556,69.84571163863579,981.4705142186515,2.1948802898825392,19.183197538263855,11.409279012551004,883.1281029186005
65.99840460341791,51.891548899017856,1034.7533342259483,41.61456638353741,4.577297519200803,22.22971596133479,563.0842691026476
81.72222002012158,24.784678028186356,1037.3259381356165,29.510344870851867,3.3596031118931657,7.2318237706030395,450.6438940241321
55.52008115994623,48.44546839688466,954.1557294355492,23.4688103288498,1.6960839792487148,4.448445742034261,435.9256411168405
52.965057835600646,81.74242818279703,982.4724553128599,17.992251986812764,13.987679609440013,6.5523116934800925,669.4875337916571
24.18522909004517,69.2199364173678,1035.0384204638071,20.882837716459996,14.548439017544126,5.619388384150673,662.7507117953551
9.310276780589922,49.02288183895975,974.9693249035238,39.39205120054267,19.166938500187477,-1.9789359022759712,567.9613794431621
89.72157579533267,35.344383330767045,1047.600330659713,9.000737499020495,16.854023454972687,35.315250755984394,1000.0
90.04180571633304,70.54364966438186,998.9303766576028,3.5719381355811706,0.4983753076475317,37.78546608035039,840.4580580254111
63.31014572732679,91.00442407570841,1043.731268939841,28.08624902120998,16.27054916365411,3.2385108118012855,617.0190567485765
33.90297910487007,71.7018174412731,992.8826394365262,42.94531070822273,19.347147603752394,20.83452591380013,773.6550259217126
34.92095746126609,85.03230837201794,982.379892708763,28.11183962282518,10.514813341326093,5.758036170723244,564.2670764746181
72.59556788702393,61.72222708434968,986.2410175208853,39.807751653400956,3.2734266583579053,19.004140515114223,518.3253763933989
89.71102599525771,77.4376885392823,1038.4300582530673,44.63795448490823,4.645432198699675,4.663283394244642,366.2112366998231
88.70864242651173,91.69814190226819,983.0689386288333,3.8443925218444583,16.752569190614764,-6.959367434397182,635.8603081780739
77.98755458576238,81.85431826069241,1016.934622145971,29.459008239269245,19.330494474335296,-2.5110304686801497,594.155804856153
64.20316461542878,92.78831627185166,996.9842682124585,41.637855507809526,19.119392991709546,16.159862141883544,720.9392893708023
8.413996499504883,54.49116816928479,1044.1671188726848,32.1769906056702,9.916683297540796,2.4688390186035054,510.0294876709446
16.162871409461378,92.33762041016453,965.9363472071141,29.57693235960688,12.335835692304272,14.180424373490727,674.1082558985985
89.85541885270793,69.7253787585366,992.8656830101842,39.40378396420845,13.37956327263733,35.50213265552911,831.7392301679964
60.642905965958995,89.60390128653549,962.4633811903122,35.363200497514306,8.485755048579042,-7.947232716760851,352.80512428371793
0.9197051616629648,23.15012243502683,1007.8139341960189,25.08114048658654,18.774001908430122,30.764561614619524,963.5740307912155
10.147154286603211,72.62819055308289,990.2899191338078,2.201669526876832,16.379994081024503,14.345383290145467,875.101250196457
66.35017691080559,87.83800631023189,956.0937232484416,30.666854863863364,2.6898849111107204,-2.282435402226276,344.28459225183957
0.5061583846218687,33.936162691455976,1034.9838109766754,10.658761166574731,2.648601215730033,1.6080778044182935,502.3641429318732
16.080805141749867,72.94295467719385,987.5514782866439,12.704318686400246,11.214806318513455,39.544190978785316,995.3181695910288
54.87337893665861,85.99637713733051,999.3630740950464,33.97719752453159,10.718365597300261,7.386940140647539,548.2968840623238
69.18951976926932,43.03594957061097,990.7513335483578,22.654749930662955,0.37633133796342255,-6.759937111345179,304.0149933719039
65.19612595026005,52.41970623251136,998.8652678449967,35.838996573145856,9.109285777787814,19.287759917902967,630.7630651950396
22.42693094605598,65.56141747993755,951.6325197668101,19.627939880563687,18.96372252342183,-0.39023328599910556,675.6857263047011
71.2179221347536,61.53341511076497,1031.5459529307975,43.50158351946143,8.908475068548452,34.92339034242615,743.987735214755
23.724908749680008,23.13515144297085,983.2308011946144,21.353415460184376,13.439994772702857,7.730972992653342,665.0251015912504
32.539969815926774,27.893767846833075,1022.4461764426144,24.691170215017426,14.080359863594921,20.91732448290145,787.1608007630732
74.64914051180241,28.037326344348905,956.4886795381132,6.3135064082090135,0.6084251688305575,32.57573283589095,780.9214316967821
64.96328990472146,40.981432439934,1002.3825252498091,25.1782529611412,5.576243765904185,39.204375752299896,830.3071622344393
84.9223410494178,39.66912902419594,1040.8791972070737,11.990014148776474,18.76134172867238,37.91980128285681,1000.0
65.76128923003434,79.37779070294397,989.8248035503688,38.149041140621165,10.204503606343469,-4.3815775669336885,398.778185953699
56.830860333547164,65.81955088129156,969.7259010084031,35.70222876599325,19.577086146234976,6.887122514442659,666.9671154079208
9.367476782809248,81.11808677161929,959.9081157115097,0.7921580552877061,17.900018262256438,22.15313464174958,983.2605870400611
36.77158030594335,25.591684592869612,1035.9087963488093,24.690606223449883,5.611215991309195,-3.7896424241192186,411.7873104194133
26.520236768172545,58.81713899772805,973.8806227359618,2.2697000698103373,5.336910134272155,9.139152618682171,652.1406068214005
24.398964337908357,45.902046341221556,1047.507111149865,28.46405816881658,7.097063819260487,37.5217432471656,832.033409615108
97.30105547524455,87.9951448604597,974.7822783327907,45.08194634400424,10.18051930996723,-0.4621407032436089,393.48633425447787
39.30977246667604,76.62313255279227,998.09909957428,43.35844372002146,17.93965936879983,14.851400152077137,689.0237417126588
89.20465551771133,89.54067766614371,995.7994131799167,12.190754512197948,10.02781666698489,-7.522618950434414,487.4758912841261
63.11386259972629,23.714169792484803,956.2009619366507,7.0056907609480525,15.668867115637653,21.997403384431887,901.0444279942255
79.48113035416485,77.66587916532804,1003.1839419817447,39.55322377907322,11.577972492805184,19.659321382398513,648.6523432144473
50.26370931051921,63.20066817276624,1017.2640979688537,27.30913760757099,4.5789983809650465,31.76815338220272,734.7417087054921
57.69038846263591,86.00000232124526,1024.213566329122,21.1914603629711,8.433167837325932,33.592064161153246,839.1537408177751
49.25176938188639,60.57284727406568,1002.259175631093,40.52488347169378,8.252534318588777,0.6207764578312496,412.5958311841094
19.52429877980445,63.216726232152716,1031.2585165121352,12.625575347544482,19.84628170309896,32.96245817622094,1000.0
72.24521152615053,24.14139047536521,1025.2097501843919,11.230417108443563,10.997715704782111,39.000599713237655,977.1460837040453
28.07723624408558,73.48182920287734,969.3974312087221,30.596594537409004,1.5141662353570307,34.23632863118553,703.66963628194
2.431596643145384,41.85119004840401,990.1601681898507,13.629259741628374,11.492897450423156,33.18336020910111,935.351286146273
64.54722959071678,21.57551377430564,964.2581851208711,21.339509909059796,11.329160574755834,18.60076218461941,729.8833120450176
17.711067940704893,25.314973000482404,963.3423653770922,22.740727786642623,9.608815728670177,22.756558201607774,752.6808586307059
94.04585843529144,96.58284871728205,1021.2127354623211,10.251188944529165,6.4126011527894295,29.411932911587456,810.8386441544827
95.39285770025873,47.68618316638776,1003.0459132377584,3.08423687866739,4.958487729115133,-1.0884390184778958,519.4538840485335
91.48643902204485,89.44605028969272,1010.0949808478102,38.33390070828501,4.111253037063307,38.87388248832607,731.2921851911718
