Soil_Moisture (%),Air_Humidity (%),Rain_Level (mm),Wind_Speed (m/s),Temperature (°C),Motor_Runtime (Minutes)
88.70864242651173,91.69814190226819,16.534469314416633,1.5377570087377834,31.88142297653691,2
77.98755458576238,81.85431826069241,33.46731107298552,11.7836032957077,38.32623618583824,2
64.20316461542878,92.78831627185166,23.49213410622923,16.655142203123813,37.798482479273865,2
8.413996499504883,54.49116816928479,47.08355943634238,12.870796242268078,14.79170824385199,1
16.162871409461378,92.33762041016453,7.96817360355705,11.830772943842751,20.839589230760676,2
89.85541885270793,69.7253787585366,21.43284150509211,15.76151358568338,23.448908181593332,2
60.642905965958995,89.60390128653549,6.231690595156097,14.145280199005724,11.214387621447607,2
0.9197051616629648,23.15012243502683,28.906967098009456,10.032456194634616,36.935004771075306,2
10.147154286603211,72.62819055308289,20.144959566903868,0.8806678107507326,30.94998520256126,2
66.35017691080559,87.83800631023189,3.0468616242208313,12.266741945545345,-3.275287722223199,1
0.5061583846218687,33.936162691455976,42.49190548833766,4.263504466629893,-3.3784969606749176,0
16.080805141749867,72.94295467719385,18.775739143321946,5.081727474560099,18.037015796283637,2
54.87337893665861,85.99637713733051,24.681537047523193,13.590879009812635,16.795913993250654,2
69.18951976926932,43.03594957061097,20.375666774178917,9.06189997226518,-9.059171655091443,0
65.19612595026005,52.41970623251136,24.432633922498308,14.335598629258344,12.773214444469538,2
22.42693094605598,65.56141747993755,0.8162598834050405,7.851175952225475,37.40930630855458,2
71.2179221347536,61.53341511076497,40.77297646539875,17.40063340778457,12.27118767137113,2
23.724908749680008,23.13515144297085,16.615400597307183,8.541366184073752,23.599986931757144,2
32.539969815926774,27.893767846833075,36.22308822130718,9.876468086006971,25.200899658987304,2
74.64914051180241,28.037326344348905,3.2443397690565865,2.5254025632836052,-8.478937077923606,0
64.96328990472146,40.981432439934,26.191262624904567,10.07130118445648,3.9406094147604627,0
84.9223410494178,39.66912902419594,45.439598603536865,4.796005659510589,36.90335432168095,2
65.76128923003434,79.37779070294397,19.912401775184374,15.259616456248466,15.511259015858673,2
56.830860333547164,65.81955088129156,9.862950504201528,14.2808915063973,38.94271536558744,2
9.367476782809248,81.11808677161929,4.954057855754862,0.31686322211508244,34.750045655641095,2
36.77158030594335,25.591684592869612,42.95439817440463,9.876242489379955,4.028039978272988,0
26.520236768172545,58.81713899772805,11.940311367980872,0.907880027924135,3.3422753356803874,0
24.398964337908357,45.902046341221556,48.75355557493256,11.385623267526633,7.742659548151217,0
97.30105547524455,87.9951448604597,12.391139166395387,18.032778537601693,15.451298274918077,2
39.30977246667604,76.62313255279227,24.04954978713999,17.343377488008585,34.84914842199957,2
89.20465551771133,89.54067766614371,22.899706589958345,4.87630180487918,15.069541667462225,1
63.11386259972629,23.714169792484803,3.10048096832537,2.802276304379221,29.172167789094132,2
79.48113035416485,77.66587916532804,26.591970990872394,15.821289511629288,18.944931232012962,2
50.26370931051921,63.20066817276624,33.63204898442685,10.923655043028395,1.447495952412618,0
57.69038846263591,86.00000232124526,37.10678316456092,8.47658414518844,11.08291959331483,0
49.25176938188639,60.57284727406568,26.129587815546458,16.209953388677512,10.631335796471944,2
19.52429877980445,63.216726232152716,40.62925825606763,5.050230139017793,39.6157042577474,2
72.24521152615053,24.14139047536521,37.60487509219587,4.492166843377426,17.49428926195528,0
28.07723624408558,73.48182920287734,9.698715604361047,12.238637814963603,-6.214584411607423,1
2.431596643145384,41.85119004840401,20.080084094925343,5.45170389665135,18.73224362605789,2
64.54722959071678,21.57551377430564,7.129092560435534,8.535803963623918,18.322901436889588,2
17.711067940704893,25.314973000482404,6.671182688546073,9.096291114657049,14.022039321675443,2
94.04585843529144,96.58284871728205,35.60636773116058,4.100475577811666,6.0315028819735765,0
95.39285770025873,47.68618316638776,26.522956618879245,1.233694751466956,2.3962193227878323,0
91.48643902204485,89.44605028969272,30.047490423905128,15.333560283314004,0.2781325926582685,0
37.01587002554444,96.77417872554047,36.60921416362945,15.671747892931071,-5.435685559962391,0
1.5456616528867428,95.46137510698583,13.861746608087339,11.967391540656184,8.917061567662895,2
92.83185625877253,90.53801925595361,20.068097932632785,2.9721911615548735,25.981565518040235,2
42.81841483173143,91.58751299690407,30.34015444918104,9.524264611809945,18.98364793010585,2
96.66548190436696,43.12064354727612,4.831449070918059,3.5579872910501,-9.245182075498317,0
96.36199770892529,32.117591220828665,41.652704059762854,17.62546914133671,31.712545006808142,2
85.300945546736,71.1410049670339,17.172481209443802,13.945772441570398,9.995254581560818,2
29.444889206958567,59.048447349505906,32.937649201741976,0.6275314965764323,25.131925521965208,1
38.50977286019253,27.899737495613685,49.77824509284079,0.03331818450346358,28.18532579968302,0
85.11366715168569,74.20330528179286,23.768122268865778,19.675218364677814,13.827770703956364,2
31.692200515627768,65.02880059878187,10.752422464454941,0.7969380031028228,29.618328697600873,2
16.94927466860925,89.04539206483513,10.821669939092393,17.31719460501208,20.48539321881167,2
55.68012624583501,68.73470365507188,3.018810809299022,19.11631255243257,29.820710511489956,2
93.6154774160781,65.9156943777403,38.35411504982301,6.16207414537053,24.15498899165116,1
69.6029796674973,55.260137866610236,14.671567004601366,10.802731205885872,-1.8153384290528454,0
57.0061170089365,57.022965591109624,8.63628812680412,12.948163326950775,2.041214133396455,2
9.717649377076853,96.35049815832929,35.684801690776084,10.408536387990202,11.236188159777797,1
61.500722669916975,31.075680752019146,15.456832070706705,4.270083283768386,8.952014872517648,0
99.00538501042632,55.69750548657497,30.023447383219448,11.624690884832384,5.537278587493169,0
14.008401523652402,72.46617871414742,20.891310691766947,5.173416866425978,13.151536690043262,1
51.832965236373674,54.64085164723197,16.7076364839885,3.300446494134346,16.061038249064882,1
87.73730719279554,42.65725016326062,24.471479776947984,10.11048120421911,35.50217070433373,2
74.07686177542044,42.988589661028385,15.689661968609858,7.43997651355484,5.0020112455262975,1
69.7015740995268,38.69248370061726,43.528245957125854,0.5481946941147053,-7.252345615646318,0
70.24840839871092,47.512256046647174,3.652015221256205,18.993555456186417,5.661341526837058,2
35.94911512197552,89.73398204668536,1.5076812473452272,0.7911323277101445,25.80947711570525,2
29.359184426449335,60.417964025839616,20.319651369175972,18.05911648907991,9.087526315921139,2
80.93611554785136,39.21909824622547,8.642181749449119,3.7947262410572247,-0.29450055519682117,0
81.01133946791808,50.762137362122594,37.18632275114375,2.837246458095628,9.369865287453365,0
86.70723185801037,28.466432966285442,17.67169553615729,1.3832790729485889,25.999000993162248,2
91.32405525564712,92.32285917909904,13.071885608104694,8.514094643311008,-5.32024306290211,0
51.13423988609378,52.65582656731456,17.969073160141473,11.737249511446104,24.781253347335834,2
50.15162946871996,98.43129636744605,10.974196565501304,18.074691679754277,-3.2179306302772517,2
79.82951789667752,47.80310186100154,14.982623949992263,15.674970635340255,38.99535844663849,2
64.99639307777652,86.90848377816968,28.399264268518827,3.192472665647683,12.210486874152458,0
70.19668772577033,40.510825063316254,43.20162729792105,3.3545174187795634,9.582182020973228,0
79.57926694361011,26.092231470208176,18.543467945839033,0.16320734183520536,19.261685334890263,1
89.00053418175663,22.538668933904056,16.033588862206514,13.756430588119725,-2.780472462365643,1
33.79951568515358,68.49347413158269,39.089493932245325,0.3495853391621795,6.631340535950507,0
37.5582952639944,44.92589373388715,1.121319177897806,2.770968784213357,18.59328956668011,2
9.3981939840869,55.48159043806627,15.10381627059117,12.690976442613565,-6.5469822623715945,0
57.8280140996174,85.49176284806363,22.60854092721169,3.005365481673652,2.832319470228059,0
3.5942273796742086,39.84864685558417,30.033083842455426,3.0643347886537886,14.867820744805869,0
46.55980181324602,44.69219813879306,7.803076488934685,4.680062781643439,23.675627667138194,2
54.26446347075766,87.62689480469338,21.64271990276456,7.705216245198732,5.58811624246133,0
28.65412521282844,59.42098186748033,28.315023344095223,0.15732195294732687,21.25873501132532,1
59.08332605690107,86.213213364199,25.512522923680116,14.921248084705326,2.5672493838959625,1
3.050024993904943,49.958080277305314,28.727553902328474,15.476474884654483,11.727050450602992,2
3.7348188749214417,51.86959846616868,33.1199133730761,7.334884594572506,11.119456343502861,0
82.26005606596583,33.3710689422605,18.96863345657609,15.962476255541667,-8.222075159544497,0
36.019064141126286,93.30766828759731,3.1817870887996316,5.695432604304182,37.006945034705986,2
12.706051265188478,91.74269552100876,2.777814115312671,19.713869096726455,27.676388181165947,2
52.224326005480435,98.73736116518188,42.93573235099114,7.954644801583721,19.354911869570742,1
76.99935530986109,52.195770173576925,33.87096084142726,13.37633063858384,6.173162507642765,1
21.582102749684317,85.48919534069137,38.20923412586269,6.448920021952671,31.269837535762143,2
62.28904758190003,53.196298533769486,46.44023099651011,9.016616973623496,25.227081647534774,1
8.5347464993768,56.34390311367782,37.52722016528189,12.901687063355304,-3.0499087307765036,0
5.16817211686077,86.39995148758597,34.615063420728134,6.950500592523012,18.20495999404536,1
53.1354631568148,34.18934167091198,32.787926945320066,13.13184643757387,3.1903663735258796,0
54.06351216101065,37.62487475694019,12.92866923379054,2.92029590744062,26.310907574324702,2
63.742990149820656,45.1782592316652,47.864703587377875,9.675051026097393,11.121829737143997,0
72.60913337226616,83.0543226000046,27.102215403298473,5.457182623483914,2.685519353219183,0
97.58520794625346,49.81212394944662,11.103694730930357,18.40056787677331,35.91469673914268,2
51.630034830119534,48.653456662460925,10.491310553640155,16.494073792849328,35.536902924552,2
32.2956472941246,99.90530762041934,40.763295574702,9.748391248576425,31.045457449426117,2
79.51861947687037,50.70449144795836,12.510430072813989,9.075001279878265,-5.207886113397489,0
27.083225126207424,39.82164290524696,2.0713198937920896,16.679784072029477,27.750941925105934,2
43.89714207056361,69.85709425607547,21.42061364173235,13.809002457870543,-5.945771854451989,0
7.845638134226595,84.15039615640006,40.8675227366439,13.666412048909978,-4.773065201205625,0
2.535074341545751,25.568626697852743,20.72198205930047,10.965090436888937,-1.8731887605000193,0
96.26484146779251,69.511378491078,40.17737888009671,17.247190484515325,24.457654447399136,2
83.59801205122058,22.85883647041798,41.36054878808501,3.789991898733709,9.202266795040146,0
69.59742060936979,62.10658807836143,42.88535813947037,17.23772234121415,32.178962409509325,2
40.89529444142699,40.55932510062473,29.44499203830103,10.414822874015899,27.29918061197354,2
17.329432007084577,44.53133581385486,34.97353850862129,12.42654985733221,28.37488798557139,2
15.643704267108605,57.367677118590606,13.092953041828792,19.248427012136716,36.54404960750188,2
25.024289816459532,94.16859685964697,4.98489715081965,8.490065402242447,19.724674333818292,2
54.92266647061205,76.85338452703012,26.63902620900423,13.360641137168708,32.66137991073723,2
71.45959227000624,94.94764770275971,0.5290946298997123,10.442600649339344,2.8189451409975064,2
66.01973767177313,72.7976803646942,23.286892547618336,18.6321164764191,35.89577225137394,2
27.993389694594285,20.56861976702877,5.104681003478789,9.752910894802945,36.96676668217438,2
95.48652806631941,41.24681578781421,5.421014990253226,5.1226390164635855,9.52347652809378,1
